tweet_id,tweet_created_at,text,retweet_count,reply_count,like_count,quote_count,impression_count,lang,ttype,reply_settings,tweet_url,conv_id,user_id,user_page,name,username,description,user_created_at,followers_count,following_count,tweet_count,listed_count,verified
1502354668621553667,2022-03-11 18:44:00+00:00,"For better outcomes. For better care. For a world where all those living with chronic conditions are supported. We work continuously to help patients and improve immunization rates, and we’re thankful @theAMGA has acknowledged us as a leader in the space. https://t.co/LnCLKW0z3t https://t.co/D9dipa8Xh0",2,5,4,0,0,en,tweet,everyone,https://twitter.com/twitter/status/1502354668621553667,conv_id: 1502354668621553667,183033795, https://twitter.com/i/user/183033795,Sanofi US,SanofiUS,Official SanofiUS Twitter feed. We chase the miracles of science to improve people’s lives. For U.S. residents only. https://t.co/pxa3CmSFxS,2010-08-26 00:25:41+00:00,84018,5932,18266,1030,False
1502294375128346630,2022-03-11 14:44:24+00:00,"It is so important to educate families about respiratory syncytial virus (#RSV) signs, symptoms and when to escalate care.  

Help protect ALL infants from RSV. Visit https://t.co/Jm8Ocboin1 to learn more. #RallyAgainstRSV https://t.co/kjxUsNs680",0,0,7,0,0,en,tweet,everyone,https://twitter.com/twitter/status/1502294375128346630,conv_id: 1502294375128346630,183033795, https://twitter.com/i/user/183033795,Sanofi US,SanofiUS,Official SanofiUS Twitter feed. We chase the miracles of science to improve people’s lives. For U.S. residents only. https://t.co/pxa3CmSFxS,2010-08-26 00:25:41+00:00,84018,5932,18266,1030,False
1501542566998773767,2022-03-09 12:56:59+00:00,"We’re announcing positive topline data from a pivotal Phase 3 study for our novel, investigational factor VIII therapy for people living with #hemophilia A, a rare #bleedingdisorder caused by a deficiency of factor VIII. Read more: https://t.co/WNM6mses5K https://t.co/15GGbx7Qrk",0,1,1,0,0,en,tweet,everyone,https://twitter.com/twitter/status/1501542566998773767,conv_id: 1501542566998773767,183033795, https://twitter.com/i/user/183033795,Sanofi US,SanofiUS,Official SanofiUS Twitter feed. We chase the miracles of science to improve people’s lives. For U.S. residents only. https://t.co/pxa3CmSFxS,2010-08-26 00:25:41+00:00,84018,5932,18266,1030,False
1501172779013582848,2022-03-08 12:27:35+00:00,"Globally, women only make up 29% of people working in STEM. That’s not enough. And our employees agree. That’s why they’ve gathered together to #BreakTheBias #SanofiAllIn #IWD2022 https://t.co/PzzatRUiXs",0,1,9,0,0,en,tweet,everyone,https://twitter.com/twitter/status/1501172779013582848,conv_id: 1501172779013582848,183033795, https://twitter.com/i/user/183033795,Sanofi US,SanofiUS,Official SanofiUS Twitter feed. We chase the miracles of science to improve people’s lives. For U.S. residents only. https://t.co/pxa3CmSFxS,2010-08-26 00:25:41+00:00,84018,5932,18266,1030,False
1499818581986533382,2022-03-04 18:46:29+00:00,"The 2022 #NAPNAPConf is here! Stop by Booth #259 to learn more about the risk of severe #RSV disease in ALL infants, or visit us online at https://t.co/JKZGvzLf0X 

#RethinkRSV",9,0,44,4,0,en,tweet,mentionedUsers,https://twitter.com/twitter/status/1499818581986533382,conv_id: 1499818581986533382,183033795, https://twitter.com/i/user/183033795,Sanofi US,SanofiUS,Official SanofiUS Twitter feed. We chase the miracles of science to improve people’s lives. For U.S. residents only. https://t.co/pxa3CmSFxS,2010-08-26 00:25:41+00:00,84018,5932,18266,1030,False
1499817940107022349,2022-03-04 18:43:56+00:00,"At this year’s #NAPNAPConf, are you considering the risk of severe RSV disease in ALL infants? 

Learn about the unpredictability of severe #RSV disease in ALL infants by visiting Booth #259 and https://t.co/JKZGvzLf0X 

#RethinkRSV",7,0,37,6,0,en,tweet,mentionedUsers,https://twitter.com/twitter/status/1499817940107022349,conv_id: 1499817940107022349,183033795, https://twitter.com/i/user/183033795,Sanofi US,SanofiUS,Official SanofiUS Twitter feed. We chase the miracles of science to improve people’s lives. For U.S. residents only. https://t.co/pxa3CmSFxS,2010-08-26 00:25:41+00:00,84018,5932,18266,1030,False
1499383948337680394,2022-03-03 13:59:25+00:00,RT @sanofi: We’re shocked by the war in Ukraine and deeply saddened by the magnitude of the challenges facing the Ukrainian people. We’re f…,19,0,0,0,0,en,retweet,mentionedUsers,https://twitter.com/twitter/status/1499383948337680394,conv_id: 1499383948337680394,183033795, https://twitter.com/i/user/183033795,Sanofi US,SanofiUS,Official SanofiUS Twitter feed. We chase the miracles of science to improve people’s lives. For U.S. residents only. https://t.co/pxa3CmSFxS,2010-08-26 00:25:41+00:00,84018,5932,18266,1030,False
1499369045338079242,2022-03-03 13:00:11+00:00,"We’re pleased to share @NEJM published results from a Phase 3 trial on an investigational option that may help protect ALL infants against #RespiratorySyncytialVirus (RSV). 

Read more: https://t.co/DMLmvBC6BJ #RSVAwareness https://t.co/nvILe917WF",1,0,12,0,0,en,tweet,everyone,https://twitter.com/twitter/status/1499369045338079242,conv_id: 1499369045338079242,183033795, https://twitter.com/i/user/183033795,Sanofi US,SanofiUS,Official SanofiUS Twitter feed. We chase the miracles of science to improve people’s lives. For U.S. residents only. https://t.co/pxa3CmSFxS,2010-08-26 00:25:41+00:00,84018,5932,18266,1030,False
1499013438328213508,2022-03-02 13:27:08+00:00,We’re doing our part to help ensure patients receive the medications they rely on. Read our 2022 Pricing Principles Report to learn more.,1,1,5,0,0,en,tweet,everyone,https://twitter.com/twitter/status/1499013438328213508,conv_id: 1499013438328213508,183033795, https://twitter.com/i/user/183033795,Sanofi US,SanofiUS,Official SanofiUS Twitter feed. We chase the miracles of science to improve people’s lives. For U.S. residents only. https://t.co/pxa3CmSFxS,2010-08-26 00:25:41+00:00,84018,5932,18266,1030,False
1498763158424633349,2022-03-01 20:52:37+00:00,RT @sanofi: This pandemic has forced healthcare companies to come together and work differently. What our industry has achieved for patient…,8,0,0,0,0,en,retweet,everyone,https://twitter.com/twitter/status/1498763158424633349,conv_id: 1498763158424633349,183033795, https://twitter.com/i/user/183033795,Sanofi US,SanofiUS,Official SanofiUS Twitter feed. We chase the miracles of science to improve people’s lives. For U.S. residents only. https://t.co/pxa3CmSFxS,2010-08-26 00:25:41+00:00,84018,5932,18266,1030,False
1498662451809824769,2022-03-01 14:12:26+00:00,"As part of our mission to reverse the course of chronic diseases, we’re excited to announce our collaboration with @DarioHealth, a leader in global #DigitalTherapeutics. https://t.co/UM9x443Rvt",4,1,8,0,0,en,tweet,everyone,https://twitter.com/twitter/status/1498662451809824769,conv_id: 1498662451809824769,183033795, https://twitter.com/i/user/183033795,Sanofi US,SanofiUS,Official SanofiUS Twitter feed. We chase the miracles of science to improve people’s lives. For U.S. residents only. https://t.co/pxa3CmSFxS,2010-08-26 00:25:41+00:00,84018,5932,18266,1030,False
1498651808432115713,2022-03-01 13:30:09+00:00,More women should be in STEM because they deserve to be there. It’s really that simple. Follow along throughout #WomensHistoryMonth to see how we’re highlighting and supporting our #WomenInStem #IAmSanofi https://t.co/P47BqCsZIW,4,1,4,0,0,en,tweet,everyone,https://twitter.com/twitter/status/1498651808432115713,conv_id: 1498651808432115713,183033795, https://twitter.com/i/user/183033795,Sanofi US,SanofiUS,Official SanofiUS Twitter feed. We chase the miracles of science to improve people’s lives. For U.S. residents only. https://t.co/pxa3CmSFxS,2010-08-26 00:25:41+00:00,84018,5932,18266,1030,False
1520115711162658816,2022-04-29 19:00:02+00:00,"Growing up with asthma can impact a child’s well-being. Our research focuses on biological drivers of inflammatory diseases like asthma, to potentially make a difference for these patients.",0,0,3,0,0,en,tweet,everyone,https://twitter.com/twitter/status/1520115711162658816,conv_id: 1520115711162658816,183033795, https://twitter.com/i/user/183033795,Sanofi US,SanofiUS,Official SanofiUS Twitter feed. We chase the miracles of science to improve people’s lives. For U.S. residents only. https://t.co/pxa3CmSFxS,2010-08-26 00:25:41+00:00,84018,5932,18266,1030,False
1520113284464136197,2022-04-29 18:50:24+00:00,"Children with asthma can spend a lot of time at doctor's appointments or at home recovering from asthma attacks, which can mean more missed school days and less time spent learning. We’re working to find
ways to help minimize the impact of their disease.",1,0,4,0,0,en,tweet,everyone,https://twitter.com/twitter/status/1520113284464136197,conv_id: 1520113284464136197,183033795, https://twitter.com/i/user/183033795,Sanofi US,SanofiUS,Official SanofiUS Twitter feed. We chase the miracles of science to improve people’s lives. For U.S. residents only. https://t.co/pxa3CmSFxS,2010-08-26 00:25:41+00:00,84018,5932,18266,1030,False
1519661820293697536,2022-04-28 12:56:26+00:00,"RT @sanofi: Our CEO Paul Hudson reflects on our Q1 2022 performance, the progress we’ve made on our CSR strategy and our key achievements i…",11,0,0,0,0,en,retweet,everyone,https://twitter.com/twitter/status/1519661820293697536,conv_id: 1519661820293697536,183033795, https://twitter.com/i/user/183033795,Sanofi US,SanofiUS,Official SanofiUS Twitter feed. We chase the miracles of science to improve people’s lives. For U.S. residents only. https://t.co/pxa3CmSFxS,2010-08-26 00:25:41+00:00,84018,5932,18266,1030,False
1519661805299290112,2022-04-28 12:56:22+00:00,"RT @sanofi: Our Q1 2022 Financial Results are now available. Read the press release: https://t.co/Jse85ExkiZ

#SanofiResults $SAN $SNY http…",8,0,0,0,0,en,retweet,everyone,https://twitter.com/twitter/status/1519661805299290112,conv_id: 1519661805299290112,183033795, https://twitter.com/i/user/183033795,Sanofi US,SanofiUS,Official SanofiUS Twitter feed. We chase the miracles of science to improve people’s lives. For U.S. residents only. https://t.co/pxa3CmSFxS,2010-08-26 00:25:41+00:00,84018,5932,18266,1030,False
1519375310541795328,2022-04-27 17:57:57+00:00,@ThereseLaux @ThereseLaux Thanks for reaching out. Could you please send us a direct message so we may further assist you?,0,0,0,0,0,en,tweet,everyone,https://twitter.com/twitter/status/1519375310541795328,conv_id: 1518719287023730688,183033795, https://twitter.com/i/user/183033795,Sanofi US,SanofiUS,Official SanofiUS Twitter feed. We chase the miracles of science to improve people’s lives. For U.S. residents only. https://t.co/pxa3CmSFxS,2010-08-26 00:25:41+00:00,84018,5932,18266,1030,False
1519302564021514242,2022-04-27 13:08:53+00:00,We slow down the spread of infectious diseases the best way we know how: by developing vaccines. Hear the #SoundsOfSanofi as our scientists work to develop crucial vaccines and find breakthrough treatments https://t.co/Uz8y3BJZTk https://t.co/Tsr1ImYzDH,0,0,5,0,0,en,tweet,everyone,https://twitter.com/twitter/status/1519302564021514242,conv_id: 1519302564021514242,183033795, https://twitter.com/i/user/183033795,Sanofi US,SanofiUS,Official SanofiUS Twitter feed. We chase the miracles of science to improve people’s lives. For U.S. residents only. https://t.co/pxa3CmSFxS,2010-08-26 00:25:41+00:00,84018,5932,18266,1030,False
1518619811957424129,2022-04-25 15:55:52+00:00,"In recognition of #WorldImmunizationWeek, Dr. Michael Greenberg discusses the importance of routine vaccination and the launch of our new video series, ""The Doc Is In:” https://t.co/uF6J5cLigr #VaccinesWork https://t.co/7HoCGLb48v",1,0,6,0,0,en,tweet,everyone,https://twitter.com/twitter/status/1518619811957424129,conv_id: 1518619811957424129,183033795, https://twitter.com/i/user/183033795,Sanofi US,SanofiUS,Official SanofiUS Twitter feed. We chase the miracles of science to improve people’s lives. For U.S. residents only. https://t.co/pxa3CmSFxS,2010-08-26 00:25:41+00:00,84018,5932,18266,1030,False
1518571792440430593,2022-04-25 12:45:03+00:00,"As we kick off National Infant Immunization Week, make it a priority to ensure that infants and young children are up to date on all routinely recommended #vaccines. #NIIW #CDC https://t.co/VPpktZNlEZ https://t.co/W6k1xdKn7m",0,0,4,0,0,en,tweet,everyone,https://twitter.com/twitter/status/1518571792440430593,conv_id: 1518571792440430593,183033795, https://twitter.com/i/user/183033795,Sanofi US,SanofiUS,Official SanofiUS Twitter feed. We chase the miracles of science to improve people’s lives. For U.S. residents only. https://t.co/pxa3CmSFxS,2010-08-26 00:25:41+00:00,84018,5932,18266,1030,False
1517488476924620802,2022-04-22 13:00:21+00:00,Treating rare diseases means finding rare solutions. Hear how we’re developing transformative medicines to fight these diseases at https://t.co/ft88aeUOLl #SoundsOfSanofi https://t.co/M6g6wxYwpM,0,0,5,0,0,en,tweet,everyone,https://twitter.com/twitter/status/1517488476924620802,conv_id: 1517488476924620802,183033795, https://twitter.com/i/user/183033795,Sanofi US,SanofiUS,Official SanofiUS Twitter feed. We chase the miracles of science to improve people’s lives. For U.S. residents only. https://t.co/pxa3CmSFxS,2010-08-26 00:25:41+00:00,84018,5932,18266,1030,False
1516769303634354181,2022-04-20 13:22:36+00:00,Thank you @InfantCoalition for joining us in the fight to help protect ALL infants from RSV. Read their paper to learn why emerging preventive options for RSV should be included in the CDC’s Vaccines for Children program: https://t.co/e5ivFieXwG #RallyAgainstRSV https://t.co/iWRUYyJpfx,0,0,6,0,0,en,tweet,everyone,https://twitter.com/twitter/status/1516769303634354181,conv_id: 1516769303634354181,183033795, https://twitter.com/i/user/183033795,Sanofi US,SanofiUS,Official SanofiUS Twitter feed. We chase the miracles of science to improve people’s lives. For U.S. residents only. https://t.co/pxa3CmSFxS,2010-08-26 00:25:41+00:00,84018,5932,18266,1030,False
1516515432085217281,2022-04-19 20:33:49+00:00,Our favorite sounds are the sounds of discovery. Read through @Endpts’s latest article to learn more about the #SoundsOfSanofi and how we’re showcasing our latest research with ASMR. https://t.co/HKMtfpDCpv,0,0,5,0,0,en,tweet,everyone,https://twitter.com/twitter/status/1516515432085217281,conv_id: 1516515432085217281,183033795, https://twitter.com/i/user/183033795,Sanofi US,SanofiUS,Official SanofiUS Twitter feed. We chase the miracles of science to improve people’s lives. For U.S. residents only. https://t.co/pxa3CmSFxS,2010-08-26 00:25:41+00:00,84018,5932,18266,1030,False
1516401322622291968,2022-04-19 13:00:23+00:00,"At Sanofi, we’re discovering the future of medicine today. Our technology, like the microcentrifuge heard here, is helping to usher in a new age in treatment. Listen to more of our sounds of innovation: https://t.co/p6TgkTAApZ #SoundsOfSanofi https://t.co/8B0YDAfKQu",1,0,4,0,0,en,tweet,everyone,https://twitter.com/twitter/status/1516401322622291968,conv_id: 1516401322622291968,183033795, https://twitter.com/i/user/183033795,Sanofi US,SanofiUS,Official SanofiUS Twitter feed. We chase the miracles of science to improve people’s lives. For U.S. residents only. https://t.co/pxa3CmSFxS,2010-08-26 00:25:41+00:00,84018,5932,18266,1030,False
1514692604306337798,2022-04-14 19:50:33+00:00,Increasing supplier diversity means working with more companies owned by groups that have historically been underrepresented. Learn about our commitment to diversity and inclusion and how we’re taking on @WEConnection's “Rising To The Challenge” at https://t.co/50uWAlDsk1 https://t.co/HnNpVsBuru,0,0,5,0,0,en,tweet,everyone,https://twitter.com/twitter/status/1514692604306337798,conv_id: 1514692604306337798,183033795, https://twitter.com/i/user/183033795,Sanofi US,SanofiUS,Official SanofiUS Twitter feed. We chase the miracles of science to improve people’s lives. For U.S. residents only. https://t.co/pxa3CmSFxS,2010-08-26 00:25:41+00:00,84018,5932,18266,1030,False
1514226991494479874,2022-04-13 13:00:22+00:00,"We make solutions to find solutions. Here, our scientists are preparing a solution for our NANOBODY® technology platform, a revolutionary tool in drug discovery. Hear more of our #SoundsOfSanofi at https://t.co/qWjzKSeQKH https://t.co/hSWbg4exYl",2,0,8,1,0,en,tweet,everyone,https://twitter.com/twitter/status/1514226991494479874,conv_id: 1514226991494479874,183033795, https://twitter.com/i/user/183033795,Sanofi US,SanofiUS,Official SanofiUS Twitter feed. We chase the miracles of science to improve people’s lives. For U.S. residents only. https://t.co/pxa3CmSFxS,2010-08-26 00:25:41+00:00,84018,5932,18266,1030,False
1513916865650831360,2022-04-12 16:28:02+00:00,"This #InternationalPompeDay, we recognize the estimated 1 in 40,000 Americans who may face challenges receiving a #pompe disease diagnosis. https://t.co/DVlUEGfAsa",2,0,10,0,0,en,tweet,everyone,https://twitter.com/twitter/status/1513916865650831360,conv_id: 1513916865650831360,183033795, https://twitter.com/i/user/183033795,Sanofi US,SanofiUS,Official SanofiUS Twitter feed. We chase the miracles of science to improve people’s lives. For U.S. residents only. https://t.co/pxa3CmSFxS,2010-08-26 00:25:41+00:00,84018,5932,18266,1030,False
1513617566559870988,2022-04-11 20:38:44+00:00,"While #PAS2022 has come to an end, the conversation about severe #RSV disease in ALL infants continues! 

Keep the conversation going and #RethinkRSV with us. Visit https://t.co/kBCyeY6ODW to learn more and stay up to date on future events!",37,0,207,11,0,en,tweet,mentionedUsers,https://twitter.com/twitter/status/1513617566559870988,conv_id: 1513617566559870988,183033795, https://twitter.com/i/user/183033795,Sanofi US,SanofiUS,Official SanofiUS Twitter feed. We chase the miracles of science to improve people’s lives. For U.S. residents only. https://t.co/pxa3CmSFxS,2010-08-26 00:25:41+00:00,84018,5932,18266,1030,False
1513617441980571654,2022-04-11 20:38:14+00:00,"#PAS2022 is here! 

Visit us at Booth #301 to learn more about the risk of severe #RSV disease in ALL infants, or visit us online at https://t.co/kBCyeY6ODW

#RethinkRSV",4,0,26,2,0,en,tweet,mentionedUsers,https://twitter.com/twitter/status/1513617441980571654,conv_id: 1513617441980571654,183033795, https://twitter.com/i/user/183033795,Sanofi US,SanofiUS,Official SanofiUS Twitter feed. We chase the miracles of science to improve people’s lives. For U.S. residents only. https://t.co/pxa3CmSFxS,2010-08-26 00:25:41+00:00,84018,5932,18266,1030,False
1513617323025911810,2022-04-11 20:37:46+00:00,"Does knowing this make you want to #RethinkRSV? 

At #PAS2022, stop by Booth #301 to learn about the unpredictability of severe #RSV disease in ALL infants, and visit us online at https://t.co/kBCyeY6ODW",4,0,16,1,0,en,tweet,mentionedUsers,https://twitter.com/twitter/status/1513617323025911810,conv_id: 1513617323025911810,183033795, https://twitter.com/i/user/183033795,Sanofi US,SanofiUS,Official SanofiUS Twitter feed. We chase the miracles of science to improve people’s lives. For U.S. residents only. https://t.co/pxa3CmSFxS,2010-08-26 00:25:41+00:00,84018,5932,18266,1030,False
1512795790812626956,2022-04-09 14:13:17+00:00,"Hear that? That’s the sound of ultra-purified water being prepared to create small molecule therapeutics for neurological diseases. This #InternationalASMRDay, listen to more of the #SoundsOfSanofi playlist at https://t.co/FLeQ9b9GQ0 https://t.co/qsnZKUAZVl",2,0,5,0,0,en,tweet,everyone,https://twitter.com/twitter/status/1512795790812626956,conv_id: 1512795790812626956,183033795, https://twitter.com/i/user/183033795,Sanofi US,SanofiUS,Official SanofiUS Twitter feed. We chase the miracles of science to improve people’s lives. For U.S. residents only. https://t.co/pxa3CmSFxS,2010-08-26 00:25:41+00:00,84018,5932,18266,1030,False
1512489255024607239,2022-04-08 17:55:13+00:00,Attending #AACR22? Don’t miss our latest Phase 2 primary analysis data in metastatic basal cell carcinoma (mBCC). CC: @Regeneron,0,0,4,0,0,en,tweet,everyone,https://twitter.com/twitter/status/1512489255024607239,conv_id: 1512489255024607239,183033795, https://twitter.com/i/user/183033795,Sanofi US,SanofiUS,Official SanofiUS Twitter feed. We chase the miracles of science to improve people’s lives. For U.S. residents only. https://t.co/pxa3CmSFxS,2010-08-26 00:25:41+00:00,84018,5932,18266,1030,False
1512489060492795913,2022-04-08 17:54:27+00:00,Interested in our latest insights in metastatic basal cell carcinoma (mBCC)? Don’t miss our Phase 2 primary analysis data in mBCC at #AACR22. CC: @Regeneron,0,0,1,0,0,en,tweet,everyone,https://twitter.com/twitter/status/1512489060492795913,conv_id: 1512489060492795913,183033795, https://twitter.com/i/user/183033795,Sanofi US,SanofiUS,Official SanofiUS Twitter feed. We chase the miracles of science to improve people’s lives. For U.S. residents only. https://t.co/pxa3CmSFxS,2010-08-26 00:25:41+00:00,84018,5932,18266,1030,False
1512101821522882561,2022-04-07 16:15:42+00:00,"While #PAS2022 has come to an end, the conversation about severe #RSV disease in ALL infants continues! Keep the conversation going and #RethinkRSV with us. Visit https://t.co/kBCyeY6ODW to learn more and stay up to date on future events!",0,0,0,0,0,en,tweet,mentionedUsers,https://twitter.com/twitter/status/1512101821522882561,conv_id: 1512101821522882561,183033795, https://twitter.com/i/user/183033795,Sanofi US,SanofiUS,Official SanofiUS Twitter feed. We chase the miracles of science to improve people’s lives. For U.S. residents only. https://t.co/pxa3CmSFxS,2010-08-26 00:25:41+00:00,84018,5932,18266,1030,False
1512101039830351880,2022-04-07 16:12:36+00:00,"Does knowing this make you want to #RethinkRSV? At #PAS2022, stop by Booth #301 to learn about the unpredictability of severe #RSV disease in ALL infants, and visit us online at https://t.co/kBCyeY6ODW",0,0,0,0,0,en,tweet,mentionedUsers,https://twitter.com/twitter/status/1512101039830351880,conv_id: 1512101039830351880,183033795, https://twitter.com/i/user/183033795,Sanofi US,SanofiUS,Official SanofiUS Twitter feed. We chase the miracles of science to improve people’s lives. For U.S. residents only. https://t.co/pxa3CmSFxS,2010-08-26 00:25:41+00:00,84018,5932,18266,1030,False
1511781360129740802,2022-04-06 19:02:18+00:00,"Congratulations to Boston-based PeterBio, one of our Golden Ticket winners! Through our partnership with #BioLabs, these #biotech start-ups will access supported lab space and resources to continue their promising research. Please join us in congratulating them. https://t.co/Gg9ONAvS74",1,0,8,1,0,en,tweet,everyone,https://twitter.com/twitter/status/1511781360129740802,conv_id: 1511781360129740802,183033795, https://twitter.com/i/user/183033795,Sanofi US,SanofiUS,Official SanofiUS Twitter feed. We chase the miracles of science to improve people’s lives. For U.S. residents only. https://t.co/pxa3CmSFxS,2010-08-26 00:25:41+00:00,84018,5932,18266,1030,False
1511761749611061252,2022-04-06 17:44:22+00:00,Influenza. Polio. Tetanus. Rabies. We slow the spread of diseases like these the best way we know how: by developing vaccines. Hear our team as they help develop crucial vaccines.,0,0,1,0,0,en,tweet,everyone,https://twitter.com/twitter/status/1511761749611061252,conv_id: 1511761749611061252,183033795, https://twitter.com/i/user/183033795,Sanofi US,SanofiUS,Official SanofiUS Twitter feed. We chase the miracles of science to improve people’s lives. For U.S. residents only. https://t.co/pxa3CmSFxS,2010-08-26 00:25:41+00:00,84018,5932,18266,1030,False
1511761132943511558,2022-04-06 17:41:55+00:00,"Rare diseases are complex, so we have to develop complex solutions to treat them. Hear how we’re doing it with the Sounds Of Sanofi playlist.",2,6,15,3,0,en,tweet,everyone,https://twitter.com/twitter/status/1511761132943511558,conv_id: 1511761132943511558,183033795, https://twitter.com/i/user/183033795,Sanofi US,SanofiUS,Official SanofiUS Twitter feed. We chase the miracles of science to improve people’s lives. For U.S. residents only. https://t.co/pxa3CmSFxS,2010-08-26 00:25:41+00:00,84018,5932,18266,1030,False
1511759764711251970,2022-04-06 17:36:29+00:00,"At Sanofi’s labs, the future of medicine is today. This microcentrifuge is helping us to discover new ways to fight diseases. Hear more of our sounds of innovation.",0,0,2,1,0,en,tweet,everyone,https://twitter.com/twitter/status/1511759764711251970,conv_id: 1511759764711251970,183033795, https://twitter.com/i/user/183033795,Sanofi US,SanofiUS,Official SanofiUS Twitter feed. We chase the miracles of science to improve people’s lives. For U.S. residents only. https://t.co/pxa3CmSFxS,2010-08-26 00:25:41+00:00,84018,5932,18266,1030,False
1511759356500529161,2022-04-06 17:34:52+00:00,Need to concentrate? Put on the Sounds Of Sanofi playlist. Listen to sounds of discovery as our scientists develop new antibodies.,0,0,0,0,0,en,tweet,everyone,https://twitter.com/twitter/status/1511759356500529161,conv_id: 1511759356500529161,183033795, https://twitter.com/i/user/183033795,Sanofi US,SanofiUS,Official SanofiUS Twitter feed. We chase the miracles of science to improve people’s lives. For U.S. residents only. https://t.co/pxa3CmSFxS,2010-08-26 00:25:41+00:00,84018,5932,18266,1030,False
1511758429005791238,2022-04-06 17:31:11+00:00,"We make solutions to find solutions. Here, we’re preparing one to test our NANOBODY® technology platform, a revolutionary tool in drug discovery. Listen to more of our sounds of discovery.",0,0,0,0,0,en,tweet,everyone,https://twitter.com/twitter/status/1511758429005791238,conv_id: 1511758429005791238,183033795, https://twitter.com/i/user/183033795,Sanofi US,SanofiUS,Official SanofiUS Twitter feed. We chase the miracles of science to improve people’s lives. For U.S. residents only. https://t.co/pxa3CmSFxS,2010-08-26 00:25:41+00:00,84018,5932,18266,1030,False
1511757093321248776,2022-04-06 17:25:52+00:00,Ever wonder what it sounds like to fight neurological diseases? This ultra-purified water is being used to create small molecule therapeutics. Hear more of the sounds of our labs.,0,0,0,1,0,en,tweet,everyone,https://twitter.com/twitter/status/1511757093321248776,conv_id: 1511757093321248776,183033795, https://twitter.com/i/user/183033795,Sanofi US,SanofiUS,Official SanofiUS Twitter feed. We chase the miracles of science to improve people’s lives. For U.S. residents only. https://t.co/pxa3CmSFxS,2010-08-26 00:25:41+00:00,84018,5932,18266,1030,False
1511327964805353477,2022-04-05 13:00:40+00:00,"Destress and unwind with the #SoundsOfSanofi for Stress Awareness Month. Our sounds are not only soothing, but also feature groundbreaking discoveries. Hear us uncover the miracles of science at https://t.co/K0KHTCQArF https://t.co/KKpFTtbMQi",2,1,8,3,0,en,tweet,everyone,https://twitter.com/twitter/status/1511327964805353477,conv_id: 1511327964805353477,183033795, https://twitter.com/i/user/183033795,Sanofi US,SanofiUS,Official SanofiUS Twitter feed. We chase the miracles of science to improve people’s lives. For U.S. residents only. https://t.co/pxa3CmSFxS,2010-08-26 00:25:41+00:00,84018,5932,18266,1030,False
1511046479573442564,2022-04-04 18:22:09+00:00,"#RSV typically causes a seasonal epidemic in infants during the fall and winter months. However, following changes in COVID-19 safety measures, the U.S. has detected a resurgence of cases outside of the typical season.",6,6,28,1,0,en,tweet,everyone,https://twitter.com/twitter/status/1511046479573442564,conv_id: 1511046479573442564,183033795, https://twitter.com/i/user/183033795,Sanofi US,SanofiUS,Official SanofiUS Twitter feed. We chase the miracles of science to improve people’s lives. For U.S. residents only. https://t.co/pxa3CmSFxS,2010-08-26 00:25:41+00:00,84018,5932,18266,1030,False
1511031375851364358,2022-04-04 17:22:08+00:00,"Respiratory syncytial virus (#RSV) is a very contagious virus that can lead to serious respiratory illness for infants; that’s why it’s so important to be able to recognize the signs and symptoms. 

Visit https://t.co/Jm8Ocboin1 to learn more. #RallyAgainstRSV https://t.co/8WanjJ43kM",1,0,6,0,0,en,tweet,everyone,https://twitter.com/twitter/status/1511031375851364358,conv_id: 1511031375851364358,183033795, https://twitter.com/i/user/183033795,Sanofi US,SanofiUS,Official SanofiUS Twitter feed. We chase the miracles of science to improve people’s lives. For U.S. residents only. https://t.co/pxa3CmSFxS,2010-08-26 00:25:41+00:00,84018,5932,18266,1030,False
1510984068581703683,2022-04-04 14:14:09+00:00,"RT @sanofi: Today, we’ve launched our own #Diversity, #Equity &amp; #Inclusion Board with 3 outside advisors to keep us on track towards our 20…",9,0,0,0,0,en,retweet,everyone,https://twitter.com/twitter/status/1510984068581703683,conv_id: 1510984068581703683,183033795, https://twitter.com/i/user/183033795,Sanofi US,SanofiUS,Official SanofiUS Twitter feed. We chase the miracles of science to improve people’s lives. For U.S. residents only. https://t.co/pxa3CmSFxS,2010-08-26 00:25:41+00:00,84018,5932,18266,1030,False
1510958137490214920,2022-04-04 12:31:06+00:00,"The U.S. FDA has accepted for priority review our sBLA to evaluate our medicine for use in patients aged 12 years and older with eosinophilic esophagitis, a type 2 inflammatory disease that can make eating a difficult experience. https://t.co/MGpGsvgz3V @Regeneron https://t.co/6WPh0QqC7X",0,0,4,0,0,en,tweet,everyone,https://twitter.com/twitter/status/1510958137490214920,conv_id: 1510958137490214920,183033795, https://twitter.com/i/user/183033795,Sanofi US,SanofiUS,Official SanofiUS Twitter feed. We chase the miracles of science to improve people’s lives. For U.S. residents only. https://t.co/pxa3CmSFxS,2010-08-26 00:25:41+00:00,84018,5932,18266,1030,False
1509991994088730626,2022-04-01 20:32:00+00:00,"At the #NCCN2022 Annual Conference, we’re presenting new data in advanced non-small cell lung cancer (NSCLC). CC: @Regeneron",0,0,1,0,0,en,tweet,everyone,https://twitter.com/twitter/status/1509991994088730626,conv_id: 1509991994088730626,183033795, https://twitter.com/i/user/183033795,Sanofi US,SanofiUS,Official SanofiUS Twitter feed. We chase the miracles of science to improve people’s lives. For U.S. residents only. https://t.co/pxa3CmSFxS,2010-08-26 00:25:41+00:00,84018,5932,18266,1030,False
