tweet_id,tweet_created_at,text,retweet_count,reply_count,like_count,quote_count,impression_count,lang,ttype,reply_settings,tweet_url,conv_id,user_id,user_page,name,username,description,user_created_at,followers_count,following_count,tweet_count,listed_count,verified
1507278399190056984,2022-03-25 08:49:08+00:00,"[#Podcast 🎙️] (Re)découvrez #IMPRÉVISIBLE, notre série qui donne la parole aux victimes de la #méningite. Avec beaucoup de courage, #patients, parents &amp; proches nous racontent 💬 ce jour où tout a basculé et leur combat pour se reconstruire 👇🏼

#Meningitis #DefeatMeningitis",2,1,7,0,0,fr,tweet,everyone,https://twitter.com/twitter/status/1507278399190056984,conv_id: 1507278399190056984,771517543, https://twitter.com/i/user/771517543,Sanofi en France,SanofiFR,Nous poursuivons les miracles de la science pour améliorer la vie des gens. Partenaire Premium des Jeux Olympiques et Paralympiques de @Paris2024.,2012-08-21 13:29:41+00:00,30210,547,12702,443,False
1507047240724013056,2022-03-24 17:30:36+00:00,"Depuis près de 1⃣0⃣0⃣ ans, nous poursuivons les miracles de la science pour améliorer la vie des patients diabétiques.
Nous présentons nos avancées en santé numérique au #congresSFD avec @BIOCORPSystems, mais également notre application Theia® 📱 
#digital #innovation #diabete https://t.co/FL7bNvseN6",2,0,9,1,0,fr,tweet,everyone,https://twitter.com/twitter/status/1507047240724013056,conv_id: 1507047240724013056,771517543, https://twitter.com/i/user/771517543,Sanofi en France,SanofiFR,Nous poursuivons les miracles de la science pour améliorer la vie des gens. Partenaire Premium des Jeux Olympiques et Paralympiques de @Paris2024.,2012-08-21 13:29:41+00:00,30210,547,12702,443,False
1506950539585757195,2022-03-24 11:06:21+00:00,RT @SanofiGenzymeFR: [#MaladiesRares] 1 patient sur 2 atteint d'une maladie rare est aujourd'hui sans diagnostic précis. Pour améliorer le…,3,0,0,0,0,fr,retweet,everyone,https://twitter.com/twitter/status/1506950539585757195,conv_id: 1506950539585757195,771517543, https://twitter.com/i/user/771517543,Sanofi en France,SanofiFR,Nous poursuivons les miracles de la science pour améliorer la vie des gens. Partenaire Premium des Jeux Olympiques et Paralympiques de @Paris2024.,2012-08-21 13:29:41+00:00,30210,547,12702,443,False
1506950372673433606,2022-03-24 11:05:41+00:00,"[#RH] Nous remportons le Trophée 🏆 Or dans la catégorie ""Parcours de Formation sur la prévention des RPS"" lors du #USpring, le printemps des Universités d'Entreprise🎉 Une belle récompense qui vient saluer le travail des équipes RH pour améliorer la qualité de vie au travail 👏🏼 https://t.co/uzo43eXH9Y",2,0,11,0,0,fr,tweet,everyone,https://twitter.com/twitter/status/1506950372673433606,conv_id: 1506950372673433606,771517543, https://twitter.com/i/user/771517543,Sanofi en France,SanofiFR,Nous poursuivons les miracles de la science pour améliorer la vie des gens. Partenaire Premium des Jeux Olympiques et Paralympiques de @Paris2024.,2012-08-21 13:29:41+00:00,30210,547,12702,443,False
1506921683244007426,2022-03-24 09:11:41+00:00,"[#RSE] Jeudi dernier, nous avons remis notre rapport #PAQTE à @NadiaHAI78, Ministre déléguée chargée de la Ville. Depuis plus de 🔟 ans, nous avons accompagné plus de 7⃣0⃣0⃣ jeunes issus des Quartiers Prioritaires de la Ville grâce à la mobilisation de nos collaborateurs 💪🏼",2,0,7,0,0,fr,tweet,everyone,https://twitter.com/twitter/status/1506921683244007426,conv_id: 1506921683244007426,771517543, https://twitter.com/i/user/771517543,Sanofi en France,SanofiFR,Nous poursuivons les miracles de la science pour améliorer la vie des gens. Partenaire Premium des Jeux Olympiques et Paralympiques de @Paris2024.,2012-08-21 13:29:41+00:00,30210,547,12702,443,False
1506669882217279496,2022-03-23 16:31:07+00:00,"Objectif 🎯 ? Faire découvrir concrètement nos activités &amp; métiers, être à l'écoute de leurs besoins, les impliquer davantage dans l'élaboration de nos nouvelles solutions et poursuivre un dialogue 💬 indispensable avec elles pour répondre au mieux aux besoins des patients. (2/2)",0,0,6,0,0,fr,tweet,everyone,https://twitter.com/twitter/status/1506669882217279496,conv_id: 1506669877486096385,771517543, https://twitter.com/i/user/771517543,Sanofi en France,SanofiFR,Nous poursuivons les miracles de la science pour améliorer la vie des gens. Partenaire Premium des Jeux Olympiques et Paralympiques de @Paris2024.,2012-08-21 13:29:41+00:00,30210,547,12702,443,False
1506669877486096385,2022-03-23 16:31:06+00:00,"[#InsideSanofi] Aujourd’hui, nos équipes du site de production du Trait en @RegionNormandie ont reçu la visite d’associations de #patients dans le cadre de l’opération ""Au cœur des sites"" organisée par @G5Sante, avec la participation d’Olivier Bogillot, notre Président. (1/2) https://t.co/55FcdVUifm",9,2,18,2,0,fr,tweet,everyone,https://twitter.com/twitter/status/1506669877486096385,conv_id: 1506669877486096385,771517543, https://twitter.com/i/user/771517543,Sanofi en France,SanofiFR,Nous poursuivons les miracles de la science pour améliorer la vie des gens. Partenaire Premium des Jeux Olympiques et Paralympiques de @Paris2024.,2012-08-21 13:29:41+00:00,30210,547,12702,443,False
1506629632803622915,2022-03-23 13:51:10+00:00,"[#RH] Hier, à l'#Atrium de @Rouen, Emma, Cécile &amp; Khawla, collaboratrices sur nos sites en @RegionNormandie, sont allés à la rencontre de lycéennes pour présenter leur parcours dans l’#industrie pharma 👏🏼

À la recherche d'un #stage, une #alternance ?

👉🏼 https://t.co/RouuPDfZlk https://t.co/ur6hZRoaus",3,1,13,0,0,fr,tweet,everyone,https://twitter.com/twitter/status/1506629632803622915,conv_id: 1506629632803622915,771517543, https://twitter.com/i/user/771517543,Sanofi en France,SanofiFR,Nous poursuivons les miracles de la science pour améliorer la vie des gens. Partenaire Premium des Jeux Olympiques et Paralympiques de @Paris2024.,2012-08-21 13:29:41+00:00,30210,547,12702,443,False
1506562327306452994,2022-03-23 09:23:44+00:00,"[#Science] Pour l'épisode 3⃣ de notre série ""#Femmes de science 👩🏼‍🔬, femmes d'excellence"", c'est au tour de Charlotte, Responsable de projet en immuno-oncologie, de se prêter au jeu 👇🏼

Tous les épisodes 👉🏼 https://t.co/og6wylzWS7

#Oncologie #Recherche #Sciences https://t.co/lpf88Daor0",4,2,21,0,0,fr,tweet,everyone,https://twitter.com/twitter/status/1506562327306452994,conv_id: 1506562327306452994,771517543, https://twitter.com/i/user/771517543,Sanofi en France,SanofiFR,Nous poursuivons les miracles de la science pour améliorer la vie des gens. Partenaire Premium des Jeux Olympiques et Paralympiques de @Paris2024.,2012-08-21 13:29:41+00:00,30210,547,12702,443,False
1505869977274007557,2022-03-21 11:32:34+00:00,"RT @Lyonbiopole: [#LBPevent] Participez au Congrès France Bioproduction organisé par @Pole_Medicen et @Polepharma, un rendez-vous annuel in…",2,0,0,0,0,fr,retweet,everyone,https://twitter.com/twitter/status/1505869977274007557,conv_id: 1505869977274007557,771517543, https://twitter.com/i/user/771517543,Sanofi en France,SanofiFR,Nous poursuivons les miracles de la science pour améliorer la vie des gens. Partenaire Premium des Jeux Olympiques et Paralympiques de @Paris2024.,2012-08-21 13:29:41+00:00,30210,547,12702,443,False
1505861856472322048,2022-03-21 11:00:18+00:00,"RT @SanofiGenzymeFR: [#MaladiesRares] (Re)découvrez l’exposition 📷 « (Co)errance, une histoire de diagnostic » avec les 11 portraits de #pa…",4,0,0,0,0,fr,retweet,everyone,https://twitter.com/twitter/status/1505861856472322048,conv_id: 1505861856472322048,771517543, https://twitter.com/i/user/771517543,Sanofi en France,SanofiFR,Nous poursuivons les miracles de la science pour améliorer la vie des gens. Partenaire Premium des Jeux Olympiques et Paralympiques de @Paris2024.,2012-08-21 13:29:41+00:00,30210,547,12702,443,False
1505837254530449410,2022-03-21 09:22:33+00:00,"[#InsideSanofi] #Alternance, mentorat, portes ouvertes... La formation &amp; l'insertion des jeunes font partie intégrante de nos engagements. C'est dans ce cadre que nos collègues de @Chilly_Mazarin ont reçu la visite d'étudiants de l'@ENCPB pour une plongée au cœur de notre R&amp;D 🔬 https://t.co/OrjChTqK0t",4,1,15,0,0,fr,tweet,everyone,https://twitter.com/twitter/status/1505837254530449410,conv_id: 1505837254530449410,771517543, https://twitter.com/i/user/771517543,Sanofi en France,SanofiFR,Nous poursuivons les miracles de la science pour améliorer la vie des gens. Partenaire Premium des Jeux Olympiques et Paralympiques de @Paris2024.,2012-08-21 13:29:41+00:00,30210,547,12702,443,False
1504774978813767698,2022-03-18 11:01:26+00:00,RT @SanofiGenzymeFR: [#Oncologie] Re-découvrez la collab' avec l'artiste marion carlier qui propose de suivre le quotidien d'une patiente a…,4,0,0,0,0,fr,retweet,everyone,https://twitter.com/twitter/status/1504774978813767698,conv_id: 1504774978813767698,771517543, https://twitter.com/i/user/771517543,Sanofi en France,SanofiFR,Nous poursuivons les miracles de la science pour améliorer la vie des gens. Partenaire Premium des Jeux Olympiques et Paralympiques de @Paris2024.,2012-08-21 13:29:41+00:00,30210,547,12702,443,False
1504735888580005897,2022-03-18 08:26:07+00:00,"[#RSE] À l’occasion de la Journée mondiale du #sommeil 💤, nous nous mobilisons aux côtés de la @CroixRouge pour améliorer les conditions de vie des sans-abris en reversant à l'association 1€ par produit de #santé acheté dans le domaine du sommeil, de la fatigue &amp; du stress 👇🏼",3,0,13,0,0,fr,tweet,everyone,https://twitter.com/twitter/status/1504735888580005897,conv_id: 1504735888580005897,771517543, https://twitter.com/i/user/771517543,Sanofi en France,SanofiFR,Nous poursuivons les miracles de la science pour améliorer la vie des gens. Partenaire Premium des Jeux Olympiques et Paralympiques de @Paris2024.,2012-08-21 13:29:41+00:00,30210,547,12702,443,False
1504399359026380807,2022-03-17 10:08:52+00:00,"[#Innovation] Découvrez #AccelRare®, l’#IA développée avec la #startup Medical Intelligence Service pour accélérer le diagnostic des #patients atteints d’une maladie rare.

Pour en savoir plus 👉🏼 https://t.co/gkGEF0Dwx2

@drLoicETIENNE @SanofiGenzymeFR #Science #AI https://t.co/cEgKH5Q2Qn",5,0,8,0,0,fr,tweet,everyone,https://twitter.com/twitter/status/1504399359026380807,conv_id: 1504399359026380807,771517543, https://twitter.com/i/user/771517543,Sanofi en France,SanofiFR,Nous poursuivons les miracles de la science pour améliorer la vie des gens. Partenaire Premium des Jeux Olympiques et Paralympiques de @Paris2024.,2012-08-21 13:29:41+00:00,30210,547,12702,443,False
1504021037457068034,2022-03-16 09:05:33+00:00,@VivaTech @AdeccoGroup @AXA @EdenredFrance @EDFofficiel @EYFrance @Huawei @IndiaembFrance @JCDecaux_France @LOrealGroupe @ManpowerGroupFR @Microsoft @RATPgroup @sanofi @SAPFrance @GroupeSNCF @TotalEnergies @AdeccoGroupFR @AXAFrance @HuaweiFr @microsoftfrance @TotalEnergiesFR https://t.co/wLWkRkWGl2,0,0,2,0,0,qme,tweet,everyone,https://twitter.com/twitter/status/1504021037457068034,conv_id: 1504020501143953413,771517543, https://twitter.com/i/user/771517543,Sanofi en France,SanofiFR,Nous poursuivons les miracles de la science pour améliorer la vie des gens. Partenaire Premium des Jeux Olympiques et Paralympiques de @Paris2024.,2012-08-21 13:29:41+00:00,30210,547,12702,443,False
1504004548049793026,2022-03-16 08:00:01+00:00,"[#Science] Découvrez l'épisode 2⃣ de notre série ""#Femmes de science 👩🏼‍🔬, femmes d'excellence"" avec Camille, Scientifique experte en science analytique &amp; #vaccins #ARNm 👇🏼

Tous les épisodes 👉🏼 https://t.co/og6wylRxJF https://t.co/VUHFacXqE4",7,1,20,0,0,fr,tweet,everyone,https://twitter.com/twitter/status/1504004548049793026,conv_id: 1504004548049793026,771517543, https://twitter.com/i/user/771517543,Sanofi en France,SanofiFR,Nous poursuivons les miracles de la science pour améliorer la vie des gens. Partenaire Premium des Jeux Olympiques et Paralympiques de @Paris2024.,2012-08-21 13:29:41+00:00,30210,547,12702,443,False
1503717660143489031,2022-03-15 13:00:02+00:00,"[#Science 🧑🏼‍🔬] Découvrez notre site de #NeuvilleSurSaône et sa future unité ultra innovante qui permettra une fabrication plus agile &amp; flexible sur de multiples plateformes vaccinales &amp; biologiques, y compris l'#ARNm, tout en minimisant notre impact sur l'#environnement 🌿👇🏼",4,0,11,0,0,fr,tweet,everyone,https://twitter.com/twitter/status/1503717660143489031,conv_id: 1503717660143489031,771517543, https://twitter.com/i/user/771517543,Sanofi en France,SanofiFR,Nous poursuivons les miracles de la science pour améliorer la vie des gens. Partenaire Premium des Jeux Olympiques et Paralympiques de @Paris2024.,2012-08-21 13:29:41+00:00,30210,547,12702,443,False
1503654310592327680,2022-03-15 08:48:18+00:00,"[#RH] Pour @le_Parisien, Florence, notre DRH, nous éclaire sur les types de postes accessibles après un Bac+3 ⬇️

À la recherche 🔎 d'un #emploi, une #alternance, un #stage ? Retrouvez dès à présent toutes nos offres ici 👉🏼 https://t.co/vNRovIkDD8

https://t.co/LyZcaYBcZP",7,0,9,0,0,fr,tweet,everyone,https://twitter.com/twitter/status/1503654310592327680,conv_id: 1503654310592327680,771517543, https://twitter.com/i/user/771517543,Sanofi en France,SanofiFR,Nous poursuivons les miracles de la science pour améliorer la vie des gens. Partenaire Premium des Jeux Olympiques et Paralympiques de @Paris2024.,2012-08-21 13:29:41+00:00,30210,547,12702,443,False
1503377001100550145,2022-03-14 14:26:23+00:00,@VincentPUREN @Future4care @PariSanteCampus @HotelDieuParis Bravo 👏🏻👏🏻,0,0,1,0,0,pt,tweet,everyone,https://twitter.com/twitter/status/1503377001100550145,conv_id: 1503306235168309251,771517543, https://twitter.com/i/user/771517543,Sanofi en France,SanofiFR,Nous poursuivons les miracles de la science pour améliorer la vie des gens. Partenaire Premium des Jeux Olympiques et Paralympiques de @Paris2024.,2012-08-21 13:29:41+00:00,30210,547,12702,443,False
1503325264729808902,2022-03-14 11:00:48+00:00,"RT @SanofiGenzymeFR: [#Oncologie] ""Il y a 6 ans, je me disais, est ce que je serai un jour grand-père ? Ce n'était pas gagné. Aujourd'hui c…",8,0,0,0,0,fr,retweet,everyone,https://twitter.com/twitter/status/1503325264729808902,conv_id: 1503325264729808902,771517543, https://twitter.com/i/user/771517543,Sanofi en France,SanofiFR,Nous poursuivons les miracles de la science pour améliorer la vie des gens. Partenaire Premium des Jeux Olympiques et Paralympiques de @Paris2024.,2012-08-21 13:29:41+00:00,30210,547,12702,443,False
1503306688379641858,2022-03-14 09:46:59+00:00,"Pour en savoir plus sur l'application, développée avec l'association @ValentinHauy, @Cognizant, @VidalActus &amp; @Scandit, c'est ici : https://t.co/VjHWW6x5V5

AppStore : https://t.co/PpjnjttlH5
Android : https://t.co/Y2IluxHfO8

#Digital #medintechs #innovation #numérique https://t.co/KPxrmlajZO",1,0,4,1,0,fr,tweet,everyone,https://twitter.com/twitter/status/1503306688379641858,conv_id: 1503306655794085896,771517543, https://twitter.com/i/user/771517543,Sanofi en France,SanofiFR,Nous poursuivons les miracles de la science pour améliorer la vie des gens. Partenaire Premium des Jeux Olympiques et Paralympiques de @Paris2024.,2012-08-21 13:29:41+00:00,30210,547,12702,443,False
1503306655794085896,2022-03-14 09:46:51+00:00,"[#BreakingNews📣] Notre appli 📱 Theia, qui permet de sécuriser la prise de médicaments pour les personnes déficientes visuelles, remporte🥇 le Prix ​#Patient organisé par le Comité Stratégique de Filière des industries &amp; technologies de #santé, la @FEFIS_officiel &amp; @numeum_ 🎉 https://t.co/5rdnsC2zGD",2,1,14,1,0,fr,tweet,everyone,https://twitter.com/twitter/status/1503306655794085896,conv_id: 1503306655794085896,771517543, https://twitter.com/i/user/771517543,Sanofi en France,SanofiFR,Nous poursuivons les miracles de la science pour améliorer la vie des gens. Partenaire Premium des Jeux Olympiques et Paralympiques de @Paris2024.,2012-08-21 13:29:41+00:00,30210,547,12702,443,False
1503298914925133825,2022-03-14 09:16:05+00:00,"[#Territoires] Le 23 mars, notre site du Trait en @RegionNormandie ouvrira ses portes aux associations de patients. Objectif ? Leur faire découvrir nos activités &amp; métiers, être à l'écoute de leurs besoins et les impliquer davantage dans l'élaboration de nos nouvelles solutions. https://t.co/t9rkHNpLay",4,0,8,0,0,fr,tweet,everyone,https://twitter.com/twitter/status/1503298914925133825,conv_id: 1503298914925133825,771517543, https://twitter.com/i/user/771517543,Sanofi en France,SanofiFR,Nous poursuivons les miracles de la science pour améliorer la vie des gens. Partenaire Premium des Jeux Olympiques et Paralympiques de @Paris2024.,2012-08-21 13:29:41+00:00,30210,547,12702,443,False
1502218712543281152,2022-03-11 09:43:45+00:00,"[Retour sur 🔙] Hier, en présence des membres du jury dont Olivier Bogillot, Président @SanofiFR, avait lieu la remise du Prix #Solidarité de @Femina_fr dont nous sommes partenaire. Il a récompensé 13 formidables #femmes engagées dans des associations sur tout le #territoire 👏🏼 https://t.co/ZbPuQAYUzF",5,0,14,0,0,fr,tweet,everyone,https://twitter.com/twitter/status/1502218712543281152,conv_id: 1502218712543281152,771517543, https://twitter.com/i/user/771517543,Sanofi en France,SanofiFR,Nous poursuivons les miracles de la science pour améliorer la vie des gens. Partenaire Premium des Jeux Olympiques et Paralympiques de @Paris2024.,2012-08-21 13:29:41+00:00,30210,547,12702,443,False
1502196770708852738,2022-03-11 08:16:34+00:00,"[#InsideSanofi]  Hier, 7⃣5⃣ de nos collaborateurs du site de @montpellier_  se sont mobilisés pour donner leur sang 🩸 Merci 🙏🏼

Et vous, vous donnez quand ? 

Pour trouver une collecte près de chez vous, c'est ici : https://t.co/HNMp3QccnK

 #DonDeSang https://t.co/u0H7XAluR8",2,0,4,1,0,fr,tweet,everyone,https://twitter.com/twitter/status/1502196770708852738,conv_id: 1502196770708852738,771517543, https://twitter.com/i/user/771517543,Sanofi en France,SanofiFR,Nous poursuivons les miracles de la science pour améliorer la vie des gens. Partenaire Premium des Jeux Olympiques et Paralympiques de @Paris2024.,2012-08-21 13:29:41+00:00,30210,547,12702,443,False
1501918816820940804,2022-03-10 13:52:04+00:00,"[#BreakingNews 📣] Nous sommes encore une fois 1er 🥇du Baromètre @Ultramedia_ag @Synthesio_FR qui établit chaque année un classement sur le leadership d'opinion des marques des secteurs #food, #pharma &amp; #assurance ! Bravo👏🏼 à @Pfizer_France @BMSFrance qui complètent le podium ! https://t.co/TUcNXqjd90 https://t.co/7TlUV3tvrv",1,0,8,0,0,fr,tweet,everyone,https://twitter.com/twitter/status/1501918816820940804,conv_id: 1501918816820940804,771517543, https://twitter.com/i/user/771517543,Sanofi en France,SanofiFR,Nous poursuivons les miracles de la science pour améliorer la vie des gens. Partenaire Premium des Jeux Olympiques et Paralympiques de @Paris2024.,2012-08-21 13:29:41+00:00,30210,547,12702,443,False
1501911837062873096,2022-03-10 13:24:20+00:00,"RT @SanofiGenzymeFR: [#Oncologie] Les #patients sont souvent  anxieux au moment du diagnostic du #Myélome multiple. Etre entouré d'amis,  d…",7,0,0,0,0,fr,retweet,everyone,https://twitter.com/twitter/status/1501911837062873096,conv_id: 1501911837062873096,771517543, https://twitter.com/i/user/771517543,Sanofi en France,SanofiFR,Nous poursuivons les miracles de la science pour améliorer la vie des gens. Partenaire Premium des Jeux Olympiques et Paralympiques de @Paris2024.,2012-08-21 13:29:41+00:00,30210,547,12702,443,False
1501886525029732356,2022-03-10 11:43:45+00:00,"[#Territoires] Par notre histoire, nous sommes fortement ancré à #Lyon, tant sur le plan scientifique qu’industriel, contribuant ainsi à faire de la métropole lyonnaise un pôle mondial dans les sciences du vivant. Présentation en infographie 👇🏼

#Science #Innovation #Industrie",5,0,9,0,0,fr,tweet,everyone,https://twitter.com/twitter/status/1501886525029732356,conv_id: 1501886525029732356,771517543, https://twitter.com/i/user/771517543,Sanofi en France,SanofiFR,Nous poursuivons les miracles de la science pour améliorer la vie des gens. Partenaire Premium des Jeux Olympiques et Paralympiques de @Paris2024.,2012-08-21 13:29:41+00:00,30210,547,12702,443,False
1501513952106266630,2022-03-09 11:03:17+00:00,"RT @SanofiGenzymeFR: [#PolyposeNasale] Laurent, Marie, Marc, Sylvie et plus d'1 million de Français souffrent de polypose nasale. Nous somm…",3,0,0,0,0,fr,retweet,everyone,https://twitter.com/twitter/status/1501513952106266630,conv_id: 1501513952106266630,771517543, https://twitter.com/i/user/771517543,Sanofi en France,SanofiFR,Nous poursuivons les miracles de la science pour améliorer la vie des gens. Partenaire Premium des Jeux Olympiques et Paralympiques de @Paris2024.,2012-08-21 13:29:41+00:00,30210,547,12702,443,False
1501473399469752323,2022-03-09 08:22:09+00:00,"[#Science] Découvrez l'épisode 1⃣ de notre série ""#Femmes de science 👩🏼‍🔬, femmes d'excellence"" avec Catherine, Responsable laboratoire de développement en biochimie analytique pour les #vaccins sur notre site de #MarcyLÉtoile👇🏼

Tous les épisodes 👉🏼 https://t.co/og6wylzWS7 https://t.co/GurS7babna",11,1,27,0,0,fr,tweet,everyone,https://twitter.com/twitter/status/1501473399469752323,conv_id: 1501473399469752323,771517543, https://twitter.com/i/user/771517543,Sanofi en France,SanofiFR,Nous poursuivons les miracles de la science pour améliorer la vie des gens. Partenaire Premium des Jeux Olympiques et Paralympiques de @Paris2024.,2012-08-21 13:29:41+00:00,30210,547,12702,443,False
1501202084884004875,2022-03-08 14:24:02+00:00,"[Agenda 🗓️] Encore une fois, nous vous donnons RDV au Parc des Expositions de Paris pour #VivaTech, du 15 au 18 juin 2022 🚀Fiers d'être à nouveau partenaire 🤝

+ d'infos 👉🏼 https://t.co/HOqjkXH6u1

#SaveTheDate #Science #Tech #Digital https://t.co/z6F8kwIjJD",3,0,8,0,0,fr,tweet,everyone,https://twitter.com/twitter/status/1501202084884004875,conv_id: 1501202084884004875,771517543, https://twitter.com/i/user/771517543,Sanofi en France,SanofiFR,Nous poursuivons les miracles de la science pour améliorer la vie des gens. Partenaire Premium des Jeux Olympiques et Paralympiques de @Paris2024.,2012-08-21 13:29:41+00:00,30210,547,12702,443,False
1501200911338717188,2022-03-08 14:19:22+00:00,"[#News 🗞️] @sanofi a été reconnue aujourd'hui parmi les entreprises les plus engagées en faveur du développement durable, comme en témoigne le score #Environnement, #Social, #Gouvernance (ESG) décerné par @SPGlobalRatings. Lire le communiqué 👇🏼

#sustainable #CSR #RSE",4,1,14,0,0,fr,tweet,everyone,https://twitter.com/twitter/status/1501200911338717188,conv_id: 1501200911338717188,771517543, https://twitter.com/i/user/771517543,Sanofi en France,SanofiFR,Nous poursuivons les miracles de la science pour améliorer la vie des gens. Partenaire Premium des Jeux Olympiques et Paralympiques de @Paris2024.,2012-08-21 13:29:41+00:00,30210,547,12702,443,False
1501185424974356484,2022-03-08 13:17:50+00:00,@DefiVoileSEP @SoliderEnPloton @FondationARSEP @DelanchyGroup @BBHotelsFR @oceanfifty Bon anniversaire 🎂😀,0,0,2,0,0,fr,tweet,everyone,https://twitter.com/twitter/status/1501185424974356484,conv_id: 1501182624550866948,771517543, https://twitter.com/i/user/771517543,Sanofi en France,SanofiFR,Nous poursuivons les miracles de la science pour améliorer la vie des gens. Partenaire Premium des Jeux Olympiques et Paralympiques de @Paris2024.,2012-08-21 13:29:41+00:00,30210,547,12702,443,False
1501180945705046016,2022-03-08 13:00:02+00:00,"[#Replay ] Ce matin, Olivier Bogillot, notre Président, était invité au micro 🎙️ de @radioclassique suite à la pose de la 1ère pierre de notre nouvelle unité de production de vaccins à Neuville-sur-Saône et nos annonces d'investissement dans l'#ARNm 👇🏼

https://t.co/mgouj64IsM",3,1,8,0,0,fr,tweet,everyone,https://twitter.com/twitter/status/1501180945705046016,conv_id: 1501180945705046016,771517543, https://twitter.com/i/user/771517543,Sanofi en France,SanofiFR,Nous poursuivons les miracles de la science pour améliorer la vie des gens. Partenaire Premium des Jeux Olympiques et Paralympiques de @Paris2024.,2012-08-21 13:29:41+00:00,30210,547,12702,443,False
1501139370841149443,2022-03-08 10:14:50+00:00,"[#IWD2022] Nous donnons la parole à 9⃣ de nos collaboratrices scientifiques 👩🏼‍🔬 afin qu'elles nous partagent leur parcours et leur histoire. À travers elles, nous voulons inspirer les #femmes à se lancer sur le chemin de la #science 👇🏼

#BreakTheBias #8mars #Engagement",6,2,30,2,0,fr,tweet,everyone,https://twitter.com/twitter/status/1501139370841149443,conv_id: 1501139370841149443,771517543, https://twitter.com/i/user/771517543,Sanofi en France,SanofiFR,Nous poursuivons les miracles de la science pour améliorer la vie des gens. Partenaire Premium des Jeux Olympiques et Paralympiques de @Paris2024.,2012-08-21 13:29:41+00:00,30210,547,12702,443,False
1501113612332670976,2022-03-08 08:32:29+00:00,"Pour tout savoir sur notre site de Neuville-sur-Saône, c'est ici 👉🏼 https://t.co/3PJMXFBX7w

#Science #Innovation #Vaccines #France2030

(3/3)",1,0,6,0,0,fr,tweet,mentionedUsers,https://twitter.com/twitter/status/1501113612332670976,conv_id: 1501113551292968964,771517543, https://twitter.com/i/user/771517543,Sanofi en France,SanofiFR,Nous poursuivons les miracles de la science pour améliorer la vie des gens. Partenaire Premium des Jeux Olympiques et Paralympiques de @Paris2024.,2012-08-21 13:29:41+00:00,30210,547,12702,443,False
1501113607282692098,2022-03-08 08:32:27+00:00,"Cette Evolutive #Vaccine Facility est une usine d’un nouveau type conçue autour d’une unité centrale hébergeant plusieurs modules de production totalement digitalisés qui permettront de produire 3 à 4 #vaccins simultanément.

Explications en vidéo 👉🏼https://t.co/GW9SBp9R1s

(2/3) https://t.co/K5UgWgcP1i",0,1,11,0,0,fr,tweet,mentionedUsers,https://twitter.com/twitter/status/1501113607282692098,conv_id: 1501113551292968964,771517543, https://twitter.com/i/user/771517543,Sanofi en France,SanofiFR,Nous poursuivons les miracles de la science pour améliorer la vie des gens. Partenaire Premium des Jeux Olympiques et Paralympiques de @Paris2024.,2012-08-21 13:29:41+00:00,30210,547,12702,443,False
1501113551292968964,2022-03-08 08:32:14+00:00,"[Retour sur 🔙] Hier, en compagnie de @JeanCASTEX @VidalFrederique @AgnesRunacher @olivierveran, nous avons posé la 1ère pierre de notre nouveau centre de production flexible &amp; digitalisé de #NeuvilleSurSaône qui va transformer la façon dont nous fabriquons les #vaccins.

(1/3) https://t.co/KuMnpcFwC2",6,1,22,1,0,fr,tweet,mentionedUsers,https://twitter.com/twitter/status/1501113551292968964,conv_id: 1501113551292968964,771517543, https://twitter.com/i/user/771517543,Sanofi en France,SanofiFR,Nous poursuivons les miracles de la science pour améliorer la vie des gens. Partenaire Premium des Jeux Olympiques et Paralympiques de @Paris2024.,2012-08-21 13:29:41+00:00,30210,547,12702,443,False
1500890218605518853,2022-03-07 17:44:47+00:00,"[#News 🗞️] À l'occasion de la pose de la 1ère pierre de notre future unité de production à Neuville-sur-Saône, en présence de @JeanCASTEX, nous avons présenté un plan d’investissement de 935M € pour doter la France 🇫🇷 d’une chaine de valeur complète &amp; autonome sur l'#ARNm👇🏼",5,0,23,3,0,fr,tweet,everyone,https://twitter.com/twitter/status/1500890218605518853,conv_id: 1500890218605518853,771517543, https://twitter.com/i/user/771517543,Sanofi en France,SanofiFR,Nous poursuivons les miracles de la science pour améliorer la vie des gens. Partenaire Premium des Jeux Olympiques et Paralympiques de @Paris2024.,2012-08-21 13:29:41+00:00,30210,547,12702,443,False
1500789274068885509,2022-03-07 11:03:40+00:00,"RT @SanofiGenzymeFR: [#PolyposeNasale] Depuis son enfance, Marie et sa soeur aiment passer du temps à peindre ensemble, mais les couleurs n…",4,0,0,0,0,fr,retweet,everyone,https://twitter.com/twitter/status/1500789274068885509,conv_id: 1500789274068885509,771517543, https://twitter.com/i/user/771517543,Sanofi en France,SanofiFR,Nous poursuivons les miracles de la science pour améliorer la vie des gens. Partenaire Premium des Jeux Olympiques et Paralympiques de @Paris2024.,2012-08-21 13:29:41+00:00,30210,547,12702,443,False
